h3_index,lat,lon,heading,s3_key,fetched_at,status
8944a90087bffff,28.5211212,-81.359923,0,bronze/images/orlando/8944a90087bffff_0.jpg,2026-04-14T18:17:39.238035+00:00,ok
8944a90087bffff,28.5211212,-81.359923,90,bronze/images/orlando/8944a90087bffff_90.jpg,2026-04-14T18:17:39.806273+00:00,ok
8944a90087bffff,28.5211212,-81.359923,180,bronze/images/orlando/8944a90087bffff_180.jpg,2026-04-14T18:17:40.332795+00:00,ok
8944a90087bffff,28.5211212,-81.359923,270,bronze/images/orlando/8944a90087bffff_270.jpg,2026-04-14T18:17:40.839866+00:00,ok
8944a90087bffff,28.5211212,-81.359923,0,bronze/images/orlando/8944a90087bffff_0.jpg,2026-04-14T18:17:40.905201+00:00,cached
8944a90087bffff,28.5211212,-81.359923,90,bronze/images/orlando/8944a90087bffff_90.jpg,2026-04-14T18:17:40.972333+00:00,cached
8944a90087bffff,28.5211212,-81.359923,180,bronze/images/orlando/8944a90087bffff_180.jpg,2026-04-14T18:17:41.043566+00:00,cached
8944a90087bffff,28.5211212,-81.359923,270,bronze/images/orlando/8944a90087bffff_270.jpg,2026-04-14T18:17:41.111174+00:00,cached
8944a900883ffff,28.5093394,-81.3721793,0,bronze/images/orlando/8944a900883ffff_0.jpg,2026-04-14T18:17:41.805032+00:00,ok
8944a900883ffff,28.5093394,-81.3721793,90,bronze/images/orlando/8944a900883ffff_90.jpg,2026-04-14T18:17:42.346936+00:00,ok
8944a900883ffff,28.5093394,-81.3721793,180,bronze/images/orlando/8944a900883ffff_180.jpg,2026-04-14T18:17:42.862604+00:00,ok
8944a900883ffff,28.5093394,-81.3721793,270,bronze/images/orlando/8944a900883ffff_270.jpg,2026-04-14T18:17:43.327269+00:00,ok
8944a900883ffff,28.5093872,-81.3714631,0,bronze/images/orlando/8944a900883ffff_0.jpg,2026-04-14T18:17:43.396772+00:00,cached
8944a900883ffff,28.5093872,-81.3714631,90,bronze/images/orlando/8944a900883ffff_90.jpg,2026-04-14T18:17:43.460644+00:00,cached
