h3_index,lat,lon,heading,s3_key,fetched_at,status
89441e7006bffff,27.3418195,-82.5057283,90,bronze/images/89441e7006bffff_90.jpg,2026-04-08T00:07:16.518817+00:00,ok
89441e7006bffff,27.3418195,-82.5057283,0,bronze/images/89441e7006bffff_0.jpg,2026-04-08T00:07:16.567538+00:00,cached
89441e7006bffff,27.3418195,-82.5057283,90,bronze/images/89441e7006bffff_90.jpg,2026-04-08T00:07:16.617272+00:00,cached
89441e7006fffff,27.344898,-82.508838,0,bronze/images/89441e7006fffff_0.jpg,2026-04-08T00:07:17.330206+00:00,ok
89441e7006fffff,27.344898,-82.508838,90,bronze/images/89441e7006fffff_90.jpg,2026-04-08T00:07:17.991870+00:00,ok
89441e7006fffff,27.344893,-82.507789,0,bronze/images/89441e7006fffff_0.jpg,2026-04-08T00:07:18.058345+00:00,cached
89441e7006fffff,27.344893,-82.507789,90,bronze/images/89441e7006fffff_90.jpg,2026-04-08T00:07:18.109376+00:00,cached
89441e70073ffff,27.3376099,-82.5099193,0,bronze/images/89441e70073ffff_0.jpg,2026-04-08T00:07:18.911890+00:00,ok
89441e70073ffff,27.3376099,-82.5099193,90,bronze/images/89441e70073ffff_90.jpg,2026-04-08T00:07:19.545165+00:00,ok
89441e70073ffff,27.3376099,-82.5099193,0,bronze/images/89441e70073ffff_0.jpg,2026-04-08T00:07:19.600670+00:00,cached
89441e70073ffff,27.3376099,-82.5099193,90,bronze/images/89441e70073ffff_90.jpg,2026-04-08T00:07:19.661827+00:00,cached
89441e70077ffff,27.3397913,-82.5120201,0,bronze/images/89441e70077ffff_0.jpg,2026-04-08T00:07:20.361278+00:00,ok
89441e70077ffff,27.3397913,-82.5120201,90,bronze/images/89441e70077ffff_90.jpg,2026-04-08T00:07:21.035335+00:00,ok
89441e70077ffff,27.3397913,-82.5120201,0,bronze/images/89441e70077ffff_0.jpg,2026-04-08T00:07:21.081845+00:00,cached
89441e70077ffff,27.3397913,-82.5120201,90,bronze/images/89441e70077ffff_90.jpg,2026-04-08T00:07:21.129636+00:00,cached
89441e7007bffff,27.33979,-82.506768,0,bronze/images/89441e7007bffff_0.jpg,2026-04-08T00:07:21.918114+00:00,ok
89441e7007bffff,27.33979,-82.506768,90,bronze/images/89441e7007bffff_90.jpg,2026-04-08T00:07:22.615702+00:00,ok
89441e7007bffff,27.33979,-82.506768,0,bronze/images/89441e7007bffff_0.jpg,2026-04-08T00:07:22.681017+00:00,cached
89441e7007bffff,27.33979,-82.506768,90,bronze/images/89441e7007bffff_90.jpg,2026-04-08T00:07:22.724175+00:00,cached
89441e70083ffff,27.327782,-82.517999,0,bronze/images/89441e70083ffff_0.jpg,2026-04-08T00:07:23.619985+00:00,ok
89441e70083ffff,27.327782,-82.517999,90,bronze/images/89441e70083ffff_90.jpg,2026-04-08T00:07:24.352764+00:00,ok
89441e70083ffff,27.3269133,-82.5180614,0,bronze/images/89441e70083ffff_0.jpg,2026-04-08T00:07:24.397139+00:00,cached
89441e70083ffff,27.3269133,-82.5180614,90,bronze/images/89441e70083ffff_90.jpg,2026-04-08T00:07:24.444911+00:00,cached
89441e70087ffff,27.3295642,-82.5220008,0,bronze/images/89441e70087ffff_0.jpg,2026-04-08T00:07:25.237358+00:00,ok
89441e70087ffff,27.3295642,-82.5220008,90,bronze/images/89441e70087ffff_90.jpg,2026-04-08T00:07:25.899998+00:00,ok
89441e70087ffff,27.3295642,-82.5220008,0,bronze/images/89441e70087ffff_0.jpg,2026-04-08T00:07:25.953912+00:00,cached
